Date,US Bonds,Gold,UK Equities,US Equities,Global Equities
2022-02-25,94.05067443847656,176.5500030517578,734.696044921875,411.8873596191406,116.68061065673828
2022-02-28,94.72882080078125,178.3800048828125,730.70263671875,410.8334655761719,116.02867126464844
2022-03-01,95.26261901855469,181.6199951171875,718.9217529296875,404.5763854980469,114.14732360839844
2022-03-02,94.11931610107422,179.72999572753906,728.9054565429688,412.0190124511719,116.02867126464844
2022-03-03,94.43737030029297,180.8000030517578,710.8350219726562,409.96783447265625,114.7806396484375
2022-03-04,94.81562805175781,183.67999267578125,685.8759155273438,406.636962890625,113.243896484375
2022-03-07,94.26546478271484,186.41000366210938,682.7811279296875,394.6496887207031,109.85375213623047
2022-03-08,93.93022918701172,191.50999450683594,684.2786254882812,391.6575927734375,109.48120880126953
2022-03-09,93.73250579833984,185.82000732421875,707.6402587890625,402.158203125,112.85273742675781
2022-03-10,93.2081527709961,186.39999389648438,700.4520874023438,400.3422546386719,112.16352081298828
2022-03-11,93.19097900390625,185.08999633789062,704.8447875976562,395.25189208984375,110.7385482788086
2022-03-14,92.28834533691406,182.3000030517578,709.1377563476562,392.3632507324219,110.30079650878906
2022-03-15,92.49465942382812,178.88999938964844,708.139404296875,400.99139404296875,112.38705444335938
2022-03-16,92.56341552734375,180.00999450683594,719.221435546875,409.8831787109375,115.33015441894531
2022-03-17,92.7181625366211,180.88999938964844,724.75537109375,415.0111999511719,116.5408935546875
